BASC	DC_C18	Mast_C17	Ciliated.cells-C7	Fibroblasts-C6	Prolifirating.Mac_C16	CD8_C15	Clara-C5	Endothelial.cells-C4	GaDelT_C14	B.cells_C13	Plasma.cells_C12	Clara-C3	AT2-C2	Mac.DC_C11	CD4_C10	Plasma.cells_C9	AT2-C1	AT2-C0	Mac_C8	CD4_C7	CD4_C6	Neutrophil_C5	NK.cells_C4	Mono_C3	B.cells_C2	CD8_C1	CD8_C0
LZIC	0.0383495064928421	0	0	0	0	0.335485354062192	0	0.0466688001066473	0	0	0	0	0.0830940259768547	0.149867455830259	0	0	0	0	0.187770360303703	0.143668193571563	0	0	0	0	0.0567486141327342	0	0	0
NMNAT1	0.10465023470438	0	0	0	0	0.171432359476113	0	0	0	0	0	0.0461129917296806	0.0757748979757805	0.109301619367767	0	0	0	0	0.109761506305219	0.148264693972439	0	0	0	0	0.0781087504755094	0	0	0
RBP7	0	0.0369756574737453	0	0	0	0.070024249132847	0	0	0.170296725453994	0	0	0	0	0	0	0	0	0	0	0.0864457993411132	0	0	0	0	0	0	0	0
UBE4B	0.148690556013992	0	0	0.131177658739259	0	0.697807061409187	0	0	0	0	0	0	0.523261568105211	0.500088415083398	0	0	0	0	0.507831954594932	0.32849438654252	0	0	0	0	0.206527123979248	0	0	0
KIF1B	0.52354666820355	0.267497824895157	0	0.119203248691561	0.247847090744077	0.52603224603199	0	0.239532178485999	0.147534204566459	0	0	0	0.753217887569884	0.339832732496348	0	0	0	0	0.538041895010785	0.405070011088436	0	0	0.471155134518067	0	0.817372421178247	0	0	0
AL139424.2	0.0918135181007909	0.0382216327799151	0	0	0	0	0	0	0	0	0	0	0.0507869380333737	0	0	0	0	0	0	0	0	0	0	0	0.0484258158900085	0	0	0
PGD	0	0	0	0.0401149465929677	0	0.873622828690568	0	0	0	0	0	0	0.143384142950062	0.0439834095038656	0	0	0	0	0.158922125030192	0.796205473199289	0	0	0.129293450505933	0	0.463035356251132	0	0	0
CENPS	0.25727659632544	0	0	0.389782952333362	0	0.20282363042274	0	0.0410061994253133	0	0	0	0	0.0580746122097925	0.0508701047286427	0	0	0	0	0.0628677625420005	0	0	0	0	0	0	0	0	0
DFFA	0.0537208095193276	0	0	0	0	0.237507259376172	0	0.160266025136564	0.0502215093502673	0	0	0	0.253891552510509	0.22972553174194	0	0	0	0	0.281151794272325	0.0583288986325338	0	0	0	0	0	0	0	0
PEX14	0.104658372935141	0.062516603773396	0	0.196117010826642	0	0.714538807215356	0	0.0828034934412543	0	0	0	0	0.457177074023193	0.186958354863032	0	0	0	0	0.441146277020358	0.649803433993873	0	0	0	0	0.211672819765431	0	0	0
CASZ1	0	0	0	0.660443986796427	0	0	0	0.563620224742032	0.103717278139519	0	0	0	0.692523815092686	0.304295502524407	0	0	0	0	0.572889345382276	0	0	0	0	0	0	0	0	0
AL139423.1	0	0	0	0.0821303867513005	0	0	0	0.110849945755002	0	0	0	0	0.0903460103196836	0.0469744589273369	0	0	0	0	0.0597494756122826	0	0	0	0	0	0	0	0	0
C1orf127	0	0.03009823182713	0	0	0	0.0510344424146832	0	0	0	0	0	0.0430203443695119	0.0313134189166327	0.0314117781107731	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	0	0.124558550252318	0	0	0	0.339666678122504	0	0.137365678507441	0	0.0521307543894287	0	0	0.263775468955359	0.364238390193554	0	0	0	0	0.283506572893098	0	0	0	0	0	0.0650063948842875	0	0	0
MASP2	0	0	0	0	0	0	0	0.0513864032980103	0	0	0	0	0	0.0326644893277936	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0.0326961757165144	0	0	0	0	0	0	0.0369418845172945	0	0	0	0	0.0554376021862084	0.0755612134079799	0	0	0	0	0.0361171926043622	0	0	0	0	0	0	0	0	0
SRM	0	0	0	0	0	0.129740647432394	0	0	0	0	0	0	0	0.0357185798714203	0	0	0.237349946687637	0	0.0587781123503689	0.080473088945935	0	0	0	0	0	0	0	0
EXOSC10	0	0	0	0.0559204632280228	0	0.366676347026096	0	0	0.0692170759428116	0.0363840259840631	0	0	0.067525003375998	0.215237660126071	0	0	0	0	0.238952035993198	0.0743415479137536	0	0	0	0	0.0321917289400508	0	0	0
AL109811.1	0.0424138545281381	0	0	0	0	0.0701555457219552	0	0	0	0	0	0	0	0.0763653639491454	0	0	0	0	0.0752435558963341	0	0	0	0	0	0	0	0	0
MTOR	0.147981320370751	0	0	0	0.0384978105608684	0.501835061431918	0	0	0	0.0605053562351727	0	0	0.207595450142271	0.211510770383759	0	0	0	0	0.231517838096065	0.220547820567116	0	0	0	0	0.0474535614435357	0	0	0
UBIAD1	0	0	0	0	0	0.0399719197235142	0	0	0	0	0	0	0.122656154549196	0.123294876807655	0	0	0	0	0.147690193344638	0.0427577914736379	0	0	0	0	0	0	0	0
DISP3	0	0	0	0	0	0	0	0	0	0	0	0.0515055342905058	0.0845631503447477	0.147423648077962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	0	0	0	0	0	0.117842625778479	0	0	0	0	0.316393053343124	0	0	0	0	0	0.143303602247706	0	0	0	0	0	0	0	0	0
FBXO44	0	0	0	0	0	0	0	0.0475463561983626	0	0	0	0	0.0988184908922455	0	0	0	0	0	0.064446926716878	0	0	0	0	0	0	0	0	0
FBXO6	0	0.0796870753110952	0	0.0390501290544362	0	0.0586078077723387	0	0	0	0	0	0	0.0524913261989982	0	0	0	0	0	0.0445122823298161	0.0844460808860667	0	0	0	0	0.0600223766082739	0	0	0
MAD2L2	0.0874577936286349	0.12129350222773	0	0	0	0.187408950598113	0	0	0	0.0895082837370756	0	0	0	0	0	0	0.0571214066397653	0	0	0	0	0	0	0	0	0	0	0
DRAXIN	0	0	0	0	0	0.031413999205951	0	0	0	0	0	0.155857364685512	0	0	0	0	0	0	0	0	0	0	0	0.104668217864225	0	0	0	0
AGTRAP	0	0	0	0.109205896069418	0	0.419757405952716	0	0	0	0	0	0	0	0.111132482527616	0	0	0	0	0.123995840446086	0.246637733111569	0	0	0	0	0.103704307032395	0	0	0
C1orf167	0.0634178532905324	0	0	0	0	0	0	0.197041723477816	0	0	0	0	0	0.136676694739694	0	0	0	0	0.0307380029490899	0	0	0	0	0	0	0	0	0
MTHFR	0	0.365329676901603	0	0	0	0.107051549755932	0	0.398583257637595	0	0.0413636427265754	0	0	0.556828824075394	0.548047590345723	0	0	0	0	0.383576271036284	0	0	0	0.253332360024686	0	0.169775565070225	0	0	0
CLCN6	0	0.040041522759127	0	0	0	0.292358998593718	0	0.23292595531233	0	0.0767568649723909	0.0542890963487554	0	0.312375242571918	0.40997452661127	0	0	0	0	0.264632314367911	0.0592535162055225	0	0	0.15239822188802	0	0.278322816476453	0	0	0
NPPA	0	0	0	0.0537631539146796	0	0.0473620829376185	0	0.0301416354110406	0	0	0.0332354028720428	0	0	0.0325207773525506	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL021155.5	0	0	0	0.0693806715540569	0	0.182031322470225	0	0.242775968627922	0	0	0	0	0.105973311695963	0	0	0	0.128845683327442	0.0368281862621037	0	0.0732448382295632	0	0	0	0	0.12036806667014	0	0	0
KIAA2013	0	0	0	0.102011396625458	0	0.293371847309465	0	0.113148737753322	0	0	0	0	0.0846830351246045	0.0873398801473404	0	0	0	0	0.122831857063252	0.150318997256565	0	0	0	0	0.0538355838246868	0	0	0
PLOD1	0.109737974371933	0	0	0	0.0316505330625997	0.205710127745054	0	0.170514277513878	0	0	0	0	0.099857241297388	0.25786864658763	0	0	0	0	0.11921888214146	0.116985139705084	0	0	0	0	0.0867960359107903	0	0	0
MFN2	0.111588804608883	0.0410889070561277	0	0	0	0.28265316624641	0	0.22261649199404	0	0	0	0	0.222574882036924	0.225247217979287	0	0	0	0	0.19578256317074	0.166474902250437	0	0	0	0	0.0537214479008652	0	0	0
MIIP	0	0.142423678965878	0	0	0	0.218456710698727	0	0	0	0	0	0	0.0595490026460155	0.0568048587011951	0	0	0	0	0	0.124353876391889	0	0	0	0	0	0	0	0
TNFRSF8	0	0	0	0	0.0605957323852164	0	0	0	0	0.144205421953468	0	0.0979797862588877	0	0	0	0	0	0	0	0	0.0878589701168276	0	0.0450181672964494	0	0	0	0	0
TNFRSF1B	0	0.251620408262928	0	0	0	0.293332587160691	0.10250716483961	0	0	0.22296866437458	0	0	0	0	0	0	0	0	0	0	0.386640973506451	0.0417636486800171	0.582720934540662	0.439643336423026	0.350923335074581	0	0.278197627427915	0.101052076900313
VPS13D	0	0	0	0.166737436237066	0.132267433872164	0.630084492612466	0	0.452227656531409	0.0487406808509266	0	0	0	0.484240132677317	0.410556309907119	0	0	0	0	0.423220645270135	0.327565145500025	0	0	0.222716128117366	0	0.219221468458524	0	0	0
DHRS3	0	0	0	0.323170978582848	0	0.458976940226585	0	0.305136959582361	0.147404976814947	0	0	0	0.319331059453907	0	0	0	0	0	0.119447437599673	0.187805113353487	0	0	0	0	0.193937687768839	0	0	0
PDPN	0	0	0	0	0.517150612890282	0	0	0.0461021654613187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0347251489721695	0	0	0
PRDM2	0.0699441033105473	0.265000764669415	0	0	0	0	0	0.0386826821376966	0	0.538173013061919	0.756940730956309	0	0.102963812747234	0	0	0.271014681672562	0.0870681605395857	0	0	0	0.24607293914276	0	0	0	0	0.989875070450562	0	0
KAZN	0	0	0	0.799504124613776	0.456434680970783	0	0	0.563998811042213	0	0	0	0.286692231037156	0.637357410574351	0.229963218486938	0	0	0	0	0.358408564630096	0.0721328593287626	0	0	0	0	0	0	0	0
AL357873.1	0	0	0	0.258698276028779	0	0	0	0.0367599338938238	0	0	0	0	0.300089661827466	0	0	0	0	0	0.0724831432225399	0	0	0	0	0	0	0	0	0
KAZN-AS1	0	0	0	0.146805013591447	0	0	0	0.0927551495117668	0	0	0	0.0527931070084055	0.285533940318127	0	0	0	0	0	0.0359583192728393	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0.184386863252015	0	0	0	0	0.213053739330305	0	0	0	0	0	0	0.099430644568674	0.199757390392483	0	0	0	0	0.203744631235062	0	0	0	0.0470277367132778	0	0.132975782631255	0	0	0
TMEM51	0.0405049613888651	0	0	0	0	0.787237135160554	0	0	0	0	0	0	0.257863947406246	0.215592732484473	0	0	0	0	0.470735270573799	0.539540193219725	0	0	0.478210009218363	0	0.592743894069801	0	0	0
C1orf195	0	0	0	0	0	0.132417825068126	0	0	0	0	0	0	0	0	0	0	0	0	0.0367623860513803	0.0537587203401445	0	0	0.055459627999262	0	0.0646354018805025	0	0	0
FHAD1	0.0875391883438851	0	0	0.97152789498242	0	0.48815339147858	0	0	0	0	0	0	0	0	0	0	0	0	0	0.431191382312747	0	0	0.102905917911224	0	0.396395432211316	0	0	0
AL031283.2	0	0	0	0.109181234025394	0	0	0	0	0	0	0	0.0306627314572857	0	0	0	0	0	0	0	0	0	0	0	0	0.037174262840749	0	0	0
AL031283.1	0	0.030419759627782	0	0	0	0	0	0	0	0.0479361437063507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFHD2	0	0.537885762608841	0.0403406496295282	0	0	0.514080571210171	0	0	0	0	0	0	0	0	0	0	0	0	0	0.352082673415368	0	0	0.268416367015292	0.107340048943495	0.369820772332844	0	0	0
CTRC	0	0.124584831904834	0.0486639868820899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0347022819279351	0	0	0
CELA2B	0	0.0578185071406003	0	0.0528951403211582	0	0	0	0	0	0	0	0	0.0515713164102852	0.0820008742382235	0	0	0	0	0	0.0343551228080418	0	0	0	0	0	0	0	0
CASP9	0	0.0528853698103958	0	0.137038649216636	0	0.156603820580819	0	0	0	0	0.0528771048986774	0	0.0475482579563912	0.287453141105415	0	0	0	0	0.0941648461038034	0.11060654810885	0	0	0.17191400947312	0	0.187975831141532	0	0	0
DNAJC16	0.103908575422785	0	0	0.317571137042115	0.0790239546630244	0.121547234817088	0	0.0957098508161611	0	0	0	0	0.265376360700726	0.282381710671149	0	0	0	0	0.287679752261458	0.0533017337750254	0	0	0	0	0	0	0	0
AGMAT	0	0	0	0	0	0	0	0	0	0.112002418340423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL121992.1	0	0	0	0.235518030258717	0	0	0	0	0	0	0	0	0.0703088306414981	0.0706120683686337	0	0	0	0	0.0359052277139412	0	0	0	0	0	0	0	0	0
DDI2	0	0	0	0.405830445441781	0	0.303620976067458	0	0	0	0	0	0	0.501051673920358	0.0983954785017168	0	0	0	0	0.306920029933752	0.3738407134443	0	0	0	0	0.248990993351832	0	0	0
PLEKHM2	0	0.275038489342498	0	0	0.156072653007069	0.520179259392958	0	0	0	0	0.0349561529459808	0	0.0930475810803965	0	0	0	0	0	0	0.307253248045067	0	0	0.348868286729753	0	0.55080092739466	0	0	0
AL450998.3	0	0.0313583271689655	0	0	0	0	0	0	0	0.0481647197678338	0	0	0	0	0	0	0	0	0	0	0	0	0.0305991939070018	0	0.0766465156203468	0	0	0
SLC25A34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0524103622118284	0	0.103465663470697	0	0	0
FBLIM1	0	0	0	0	0.351496092399888	0	0	0	0.159409132732463	0	0	0	0.207047063022736	0.205630284474634	0	0	0	0	0.271778481936503	0	0	0	0	0	0	0	0	0
UQCRHL	0	0	0	0	0	0	0	0.0660525781311054	0	0	0	0	0	0.0361466527276778	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL450998.2	0.0527994659262187	0.0575980996395394	0	0.0903958605977741	0.0559451687910674	0.282642548208271	0	0.0721707072037772	0	0	0	0	0.148482964879177	0.175195937780588	0	0	0	0	0.101719104829203	0.0337465176184513	0	0	0.0553267730231144	0	0.0832396077650863	0	0	0
SPEN	0	0.303514473345439	0	0.0547910815321724	0	0.519188674236016	0	0.401087893847628	0.0907893320852858	0.276015982587326	0	0	0.378730750684275	0.24669554394374	0	0	0	0	0.233343954157507	0.154944381577382	0	0	0.05312625281647	0	0.0878261863251305	0	0	0
ZBTB17	0.0682560797428862	0	0	0	0	0.0992451895858068	0	0.0333726355106231	0.0381291775845248	0.0346459426624789	0	0	0	0.0887765780904488	0	0	0	0	0.112328881159105	0	0	0	0	0	0.0551995004286992	0.0558038052166436	0	0
EPHA2	0.105849048510419	0	0	0.335292422121988	0	0	0	0.504162618371485	0	0	0	0	0.535236708176204	0.333339790585195	0	0	0	0	0.330071838114461	0	0	0	0	0	0	0	0	0
AL451042.1	0	0	0	0.117018691327245	0	0	0	0.0367267782918167	0	0	0	0	0.118168489747108	0.145895643863574	0	0	0	0	0.0746833548175061	0	0	0	0	0	0	0	0	0
ARHGEF19	0	0	0	0.0750361394023834	0	0	0	0.0805989047579732	0	0	0	0	0.191847355843493	0	0	0	0	0	0.160520850191849	0	0	0	0	0	0	0	0	0
CPLANE2	0	0	0	0	0	0	0	0.047960620665115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO42	0	0.230094532945486	0	0.0551746042516166	0	0.548834725533418	0	0	0	0	0	0	0.385573676926163	0.34701699990906	0	0	0	0	0.273145078455761	0.403795346681065	0	0	0	0	0.10395943191772	0	0	0
SZRD1	0	0.135119872005888	0	0	0	0.335285414728352	0	0.0328530623505432	0	0.0745013193403472	0	0	0.204584561154356	0.119335855865871	0	0	0	0	0.136821836194428	0.132012608311003	0	0	0	0	0.0508406402547345	0	0	0
SPATA21	0.0789640036778963	0.0540741126240535	0	0	0	0	0	0.0570000120970269	0	0	0	0.0414696549259443	0	0	0	0	0	0	0.0633204096880728	0	0	0	0	0	0	0	0	0
NECAP2	0	0.13617589734623	0	0	0	0.39273781637314	0	0	0	0	0	0	0.0567062654561615	0	0	0	0	0	0.0647750604971708	0.290845896144623	0	0	0.0465299459766255	0	0.263350006022004	0	0	0
LINC01772	0	0	0	0	0	0	0	0	0	0	0	0	0.0475541895632842	0	0	0	0	0	0	0.0722477358811193	0	0	0	0	0	0	0	0
NBPF1	0	0	0	0.0947144890487604	0.095484152048715	0.304046557939236	0	0	0	0	0	0	0.245518660667412	0	0	0	0	0	0.139887398432037	0.16971891539069	0	0	0	0	0.111892471461969	0	0	0
CROCC	0.0844623507492767	0	0	0.541449767353569	0.0627149058861985	0.0329948370778968	0	0.241513896379779	0	0	0	0	0.209609175548736	0.0515623785446884	0	0	0.0565030021175567	0	0.0780789356705312	0	0	0	0	0	0	0	0	0
BX284668.5	0	0	0	0.0331855823531835	0	0.152460342999705	0	0.076541741091121	0	0	0	0	0.0557265733859951	0	0	0	0	0	0.0466590195405334	0.0473049152754039	0	0	0	0	0	0	0	0
BX284668.6	0	0	0	0	0	0.0893584453960591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL049569.1	0	0	0	0.097741246930041	0.0851370287332637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP13A2	0	0	0	0	0.0996176021513012	0.0642767159964748	0	0	0.0321097677455793	0	0	0	0.122727673795937	0.0582383833893697	0	0	0	0	0.138768805769344	0	0	0	0	0	0	0	0	0
SDHB	0	0	0	0	0	0.456596124223356	0	0	0	0	0	0	0.138256577554637	0.228942160595171	0	0	0	0	0.173421401184384	0.15753753063484	0	0	0.042428713984929	0	0.246804606101372	0	0	0
PADI2	0	0.491404515103671	0	0	0	0.175664319201439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242942795166279	0	0.151171525605341	0	0	0
PADI1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0775037306798491	0	0	0	0	0	0	0	0	0
PADI4	0	0.0458827674707194	0	0	0.0557037477057485	0	0	0	0	0	0	0.118667890890007	0	0	0	0	0	0	0	0	0	0	0.0886935203521996	0	0	0	0	0
RCC2	0.204064180737346	0.275387030694697	0	0	0	0.576403857137026	0	0	0	0.160506245684636	0	0	0.0678111077589271	0	0	0	0	0	0.13879864273872	0.227697503087486	0	0	0.246283511585225	0	0.243196076725872	0	0	0
ARHGEF10L	0.340766401307313	0	0	0.132252969478948	0.250834715310891	0.442086050276068	0	0.140661580550637	0	0	0	0	0.337024439078934	0.21798329290282	0	0	0	0	0.411879654245133	0.446253354450304	0	0	0.142319163462424	0	0.467318624355264	0	0	0
IGSF21	0	0.0845061170330635	0	0	0.0361929507914243	0	0	0	0	0	0	0.166868917582553	0	0	0	0	0	0	0	0	0	0	0	0	0.157780933084917	0	0	0
PAX7	0	0	0	0	0	0	0	0	0	0	0	0.107693332708012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALDH4A1	0	0.0690627437275342	0.055110895510115	0	0	0.0328306335630177	0	0.0723272060086504	0	0	0	0	0.075978243699697	0	0	0	0	0	0.0349960434304152	0	0	0	0	0	0	0	0	0
IFFO2	0	0.0948558380718783	0.130933532599921	0.368138490213923	0.0650211822065737	0	0.0539907829814856	0.15887900225456	0	0.101972219400528	0	0	0.243337863918552	0	0	0.0407214979004513	0.0596597432892508	0	0	0	0.0918620348822606	0	0	0.0600887649123664	0	0	0.0520416357175225	0.0606273835254907
UBR4	0	0.390237117553956	0	0	0.227827681877942	0.285068576225449	0	0	0	0.239387471092657	0	0	0.318878858480752	0.280423927593752	0	0	0	0	0.254338896377595	0.107650218726514	0	0	0.0546899588348891	0	0.0820550037130179	0.0550665950119583	0	0
EMC1-AS1	0.511522462721508	0.0319959360763264	0.131703125074408	0	0.0420524982676839	0.27888507494907	0	0.160744348004715	0	0	0	0	0.20695025065225	0.382130359020684	0	0	0	0	0.187388827569641	0.0728688106381454	0	0	0	0	0.179090420823898	0	0	0
EMC1	0.205586962816285	0	0	0	0	0.242662770614019	0	0.0531818179305939	0	0	0	0	0.117149058406033	0.272515186529057	0	0	0	0	0.166647354710886	0.154304623725074	0	0	0	0	0.0349802099472596	0	0	0
MRTO4	0	0	0	0	0	0.251529764219872	0	0.0834343236439828	0	0	0	0	0.0870922776330653	0.24234265268013	0	0	0	0	0.173207441742305	0.0833186125210282	0	0	0	0	0.157749552622714	0	0	0
AKR7A3	0.077438276436761	0	0	0	0	0	0	0	0	0	0	0	0	0.201935905599193	0	0	0	0	0.0906260134201004	0	0	0	0	0	0	0	0	0
AKR7A2	0.10893329376629	0.0309465404435664	0	0.0526787445707357	0	0.260327413314083	0	0.0885333825735517	0	0	0	0	0.0450641138838474	0.166253501735131	0	0	0	0	0.12692255431851	0	0	0	0	0	0	0	0	0
SLC66A1	0.148433048254237	0.0782705576609229	0	0	0	0.0469652901228897	0	0	0	0	0	0	0.0513233570151845	0.0581591176702651	0	0	0	0	0.0436694003546501	0.035101247592301	0	0	0	0	0.0678357174844875	0	0	0
CAPZB	0	0.479095380783344	0	0.078680716531262	0.541486636226698	0.994587442705847	0	0	0	0.13734284601357	0	0	0.393776060723087	0.511274988867297	0	0	0	0	0.323158519009849	0.446181936062342	0	0	0.106103348654482	0	0.491929923931496	0	0	0
MICOS10	0	0.119026683840046	0	0.0915563511389189	0.0444991871317223	0.369355687126441	0	0	0	0	0	0	0.0849283317108967	0.153736590112726	0.0840905342267917	0	0	0	0.20150681578114	0.128942439139597	0	0	0	0	0.166564828322327	0	0	0
AL031727.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044559114059941	0	0.275166173676539	0	0	0
NBL1	0	0	0	0	0.609591641830393	0	0	0	0	0	0	0	0	0.143799036769511	0	0	0	0	0.0661378999099215	0	0	0	0	0	0	0	0.129710656354834	0
TMCO4	0.331746104033766	0	0	0.239516310190622	0	0.291897422108984	0	0	0	0	0	0	0.332215556303362	0.757349847459715	0	0	0	0	0.597678101166243	0.173095301439523	0	0	0	0	0	0	0	0
OTUD3	0.340967699161061	0	0	0	0	0.121718266761812	0	0.10977269034891	0	0.0720644896479316	0	0	0.363936446872812	0.336774298880229	0	0	0	0	0.24749715660407	0	0	0	0	0	0	0	0	0
PLA2G5	0	0	0	0	0.145256785456371	0	0	0	0	0	0	0.11068884035258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Z98257.1	0.0750685156257754	0	0	0	0	0	0	0	0	0	0	0	0.209390567443919	0	0	0	0	0.0516706803745166	0.33100787994328	0	0	0	0	0	0	0	0	0
UBXN10	0	0	0.0444757510846565	0.52794133096247	0	0	0	0	0	0	0	0	0.0434520980398422	0.164972942771121	0	0	0	0	0.0735138064915892	0	0	0	0	0	0	0	0	0
VWA5B1	0	0	0	0	0.0374952033894128	0	0	0	0	0	0	0.0938530992739312	0	0.0363028822715673	0	0	0	0	0.068689467397485	0	0	0	0	0	0	0	0	0
CAMK2N1	0.0411589677792723	0	0	0	0.18535128364229	0	0	0	0	0	0	0	0	0.460631683480741	0	0	0	0.0326959279490826	0.382981254718732	0	0	0	0	0	0	0	0	0
MUL1	0	0	0	0	0	0.179416511850215	0	0	0	0	0	0	0.0413653404030675	0.124816533352194	0	0	0	0	0.0557196342180234	0.077129962869444	0	0	0	0	0.0378837480882864	0	0	0
CDA	0	0	0	0	0	0.170315062247837	0	0	0.0930088710117891	0	0	0	0	0	0	0	0	0	0.0896803058590555	0.0950190424211488	0	0	0.0646103080175541	0	0.0695206661785483	0	0	0
PINK1	0	0.0565615300056498	0	0	0	0.0432957625141301	0	0.11798694424563	0.0579928586834631	0	0	0	0.188312062228405	0.041931343328876	0	0	0.0304871208529927	0	0.159373813340062	0.097194301635283	0	0	0	0	0.0410131753964896	0	0	0
PINK1-AS	0	0	0	0	0	0.106510526823269	0	0.0582974281800939	0	0	0	0	0.0420959740394852	0.0469629077408705	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDOST	0.0595853674234864	0.128095110237023	0	0	0	0.257103456661384	0	0	0	0.0468256587181226	0	0	0.086855683507053	0.240535776371974	0	0	0.0638791469625934	0	0.142704816084116	0.0976579301950102	0	0	0	0	0.0687122619398776	0	0	0
KIF17	0	0	0	0.339257712679429	0	0	0	0	0.126739889260987	0	0	0.0430408862448963	0	0.0502982046411664	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HP1BP3	0.165989849794996	0.128843817237349	0	0	0.123124505042181	1	0	0.229791963951654	0	0.397380878510855	0	0	0.308442026481579	0.454430314719434	0	0	0	0	0.392494195104889	0.28390779121982	0	0	0	0	0.0322878068445736	0	0	0
EIF4G3	0.303548893628739	0	0	1	0.0573762045000541	1	0	0.463571039949822	0.3646429690268	0.0451821505143433	0	0	0.60109126590425	0.873722416104557	0	0	0	0	0.655061259915897	0.434762686789474	0	0	0.214711549283512	0	0.459766779063307	0	0	0
ECE1	0.0360590528732495	0.374790875761679	0	0	0.0837762398205903	0	0	0	0.60301570583069	0.180426125260061	0	0	0.4713253278331	0	0	0	0	0	0.321899549690774	0	0	0	0	0	0	0.198439583821566	0	0
AL031728.1	0	0	0	0	0	0	0.0698462184443088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NBPF3	0.0435324013057229	0	0	0.0646613344939398	0	0.0852922950765823	0	0.061042437372118	0	0	0	0	0.159623020644808	0.113999830839982	0	0	0	0	0.187751163741728	0.0396542586227644	0	0	0	0	0	0	0	0
ALPL	0.601348744289808	0	0	0.0403190059875221	0	0	0	0.953285106176879	0	0	0	0	0.783243492404889	0	0	0	0	0	0.275242575142222	0	0	0	0	0	0	0	0	0
LINC02596	0	0	0	0	0	0	0	0.35073037117167	0	0	0	0	0.124157183461673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAP1GAP	0	0	0	0	0	0	0	0.445793983743136	0	0	0	0	0.435081263587303	0.0679352086277667	0	0	0	0	0.30981557425242	0	0	0	0	0	0	0	0	0
USP48	0.0716768771949074	0	0	0	0	0.506792880747981	0	0.0361205483038951	0	0.208721495219861	0	0	0.354966050227426	0.196582754503723	0	0.0803110595827529	0.813221163371498	0	0.277295887442346	0.103654143950417	0.129345555143968	0	0	0	0	0	0	0
LDLRAD2	0	0	0	0	0	0	0	0	0.103776761220407	0	0	0	0.0506499123443832	0	0	0	0	0	0.0344812779978658	0	0	0	0	0	0	0	0	0
HSPG2	0.433600837451389	0	0	0.174543743043122	0.342196075360019	0	0	0.413520585142652	0.770846868693839	0	0	0	0.680636471235172	0.404429853589157	0	0	0	0	0.551536498644352	0	0	0	0	0	0	0	0	0
LINC00339	0	0	0	0	0	0.162774826893172	0	0	0	0	0	0	0.0369147997768754	0.0687928747125716	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC42	0.0812207658353143	0.670772074707553	0	0.154332239458505	0	0.678799874732971	0	0.172554696217496	0	0	0	0	0.500933877591626	0.151302474956432	0	0	0	0	0.358722007143644	0.458151804025297	0	0	0.195492505293352	0	0.235815256760254	0	0	0
CDC42-AS1	0.203116763884538	0.0546115548041601	0	0	0	0	0	0.122379792223601	0	0	0	0	0.199470980609635	0.0335594893502333	0	0	0	0	0.133617085953409	0	0	0	0	0	0	0	0	0
CDC42-IT1	0.0349993704208821	0.0629695200525064	0	0	0	0	0	0	0	0	0	0	0.0525500265824295	0	0	0	0	0	0.0400885777832862	0	0	0	0	0	0	0	0	0
WNT4	0.0696392494477643	0.0520054856960577	0	0	0	0	0	0.0333463687505318	0	0	0	0	0.18233304486799	0.049309739537555	0	0	0	0	0.0380898575614122	0	0	0	0	0	0	0	0	0
AL445253.1	0.0542349595903651	0	0	0	0	0	0	0.0358540458531825	0	0	0	0	0.0344011694536486	0.0593466613050942	0	0	0	0	0.0361655124544402	0	0	0	0	0	0	0	0	0
